_,Id,Name,RecordType,RecordType.Name,BillingLongitude,BillingLatitude
[Account],0011N000018j2yLQAQ,Christ Assembly Church,[RecordType],Church,-95.180202,29.78412
[Account],0011N000018j2yMQAQ,Christ Character Church,[RecordType],Church,-95.526646,29.598723
[Account],0011N000018j2yNQAQ,Christ Church Cathedral,[RecordType],Church,-95.360963,29.759481
[Account],0011N000018j2yOQAQ,Christ Church Fellowship,[RecordType],Church,-94.923784,29.395415
[Account],0011N000018j2yPQAQ,Church of the Holy Trinity,[RecordType],Church,-95.373629,29.785032
[Account],0011N000018j2yQQAQ,Christ Church Reformed Episcopal,[RecordType],Church,-95.419288,30.079191
[Account],0011N000018j2yTQAQ,Christ Community Church,[RecordType],Church,-95.580349,29.789637
[Account],0011N000018j2yUQAQ,Christ Community Fellowship Baptist Church,[RecordType],Church,-95.279837,29.842089
[Account],0011N000018j2yVQAQ,Christ Evangelistic Missionary Baptist,[RecordType],Church,-95.391475,29.82309
[Account],0011N000018j2yWQAQ,Living Word Tabernacle AOG,[RecordType],Church,-95.460917,29.627602
[Account],0011N000018j2yXQAQ,Christ Holy Sanctified Church,[RecordType],Church,-95.281164,29.82063
[Account],0011N000018j2yYQAQ,Christ Life Kingdom Ministries,[RecordType],Church,-95.588261,29.711468
[Account],0011N000018j2yZQAQ,Christ Lutheran Church (Houston),[RecordType],Church,-95.183607,29.81958
[Account],0011N000018j2kcQAA,Braeswood Church - Branch Forest Campus,[RecordType],Church,-95.647492,29.723876
[Account],0011N000018j2kdQAA,Cornerstone Ministries,[RecordType],Church,-95.7608,29.58437
[Account],0011N000018j2keQAA,Caribbean United Church,[RecordType],Church,-95.5435,29.5476
[Account],0011N000018j2kfQAA,Embassy Church,[RecordType],Church,-95.800722,29.550875
[Account],0011N000018j2khQAA,Iglesia Cristiana Evangelica Verdad en Amor,[RecordType],Church,-95.6071,29.6148
[Account],0011N000018j2kiQAA,Fairmont Central Baptist Church,[RecordType],Church,-95.170061,29.653997
[Account],0011N000018j2kjQAA,Grace Community - Houston #1,[RecordType],Church,-95.190619,29.592941
[Account],0011N000018j2klQAA,Fellowship of Praise,[RecordType],Church,-95.573325,29.633747
[Account],0011N000018j2kmQAA,Pearland Chinese Church,[RecordType],Church,-95.378799,29.568997
[Account],0011N000018j2knQAA,Abundant Life United Methodist,[RecordType],Church,-95.139448,29.594364
[Account],0011N000018j2koQAA,Deer Park United Methodist Church,[RecordType],Church,-95.119028,29.700832
[Account],0011N000018j2kpQAA,Heritage Baptist Church,[RecordType],Church,-95.5435,29.5476
[Account],0011N000018j2mdQAA,Faith Missionary Baptist Church (Mango St),[RecordType],Church,-95.24041,29.615394
[Account],0011N000018j2meQAA,First Baptist - La Porte,[RecordType],Church,-95.019605,29.662611
[Account],0011N000018j2mfQAA,First United Methodist - La Porte,[RecordType],Church,-95.016687,29.660562
[Account],0011N000018j2mgQAA,Good Shepherd Baptist Church,[RecordType],Church,-95.208477,29.708975
[Account],0011N000018j2mhQAA,Gulf Meadows Baptist Church,[RecordType],Church,-95.282544,29.610517
[Account],0011N000018j2miQAA,King of Kings Lutheran Church,[RecordType],Church,-95.219759,29.62524
[Account],0011N000018j2mjQAA,Memorial Baptist - Pasadena,[RecordType],Church,-95.135372,29.650656
[Account],0011N000018j2mkQAA,Messiah Baptist Church,[RecordType],Church,-95.240366,29.623904
[Account],0011N000018j2mlQAA,New Peaceful Rest Baptist Church,[RecordType],Church,-95.311241,29.669327
[Account],0011N000018j2mmQAA,Park Temple Baptist Church - Pasadena,[RecordType],Church,-95.169097,29.688204
[Account],0011N000018j2rMQAQ,34th Temple Church of God in Christ,[RecordType],Church,-95.382144,29.817399
[Account],0011N000018j2rOQAQ,A & M United Methodist Church,[RecordType],Church,-96.345405,30.619351
[Account],0011N000018j2rPQAQ,A Uniting Presbyterian Church,[RecordType],Church,-95.127544,29.561764
[Account],0011N000018j2rQQAQ,Abiding Faith Baptist Church,[RecordType],Church,-95.508333,29.602699
[Account],0011N000018j2rRQAQ,Abiding Love Baptist,[RecordType],Church,-95.264157,29.836919
[Account],0011N000018j2rSQAQ,Abiding Missionary Baptist Church,[RecordType],Church,-95.418921,29.601352
[Account],0011N000018j2rUQAQ,Abiding Word Lutheran Church,[RecordType],Church,-95.445189,30.018827
[Account],0011N000018j2rVQAQ,Abundant Harvest,[RecordType],Church,-95.519027,29.725814
[Account],0011N000018j2rWQAQ,Abundant Life Apostolic Church,[RecordType],Church,-94.8967,30.0352
[Account],0011N000018j2rXQAQ,First Assembly of God - Santa Fe,[RecordType],Church,-95.1268,29.3823
[Account],0011N000018j2rYQAQ,First Assembly of God - Saratoga,[RecordType],Church,-94.5999,30.3645
[Account],0011N000018j2rZQAQ,Abundant Life Church of La Porte,[RecordType],Church,-95.026261,29.661829
[Account],0011N000018j2raQAA,First Assembly of God - Shepherd,[RecordType],Church,-94.9918,30.4852
[Account],0011N000018j2rbQAA,Mt. Olive Baptist - Houston #5,[RecordType],Church,-95.443006,29.875413
[Account],0011N000018j2rcQAA,Adkins United Methodist Church,[RecordType],Church,-95.420492,29.87528
[Account],0011N000018j2rdQAA,Advance Ministries,[RecordType],Church,-95.580733,30.422774
[Account],0011N000018j2reQAA,Advent Evangelical Lutheran Church,[RecordType],Church,-95.476558,29.841141
[Account],0011N000018j2rfQAA,Advent Presbyterian Church,[RecordType],Church,-95.406837,29.914754
[Account],0011N000018j3RmQAI,Ministers for Christ Missionary Baptist,[RecordType],Church,,
[Account],0011N000018j3YFQAY,Northside Missionary Baptist,[RecordType],Church,-95.338537,29.821862
[Account],0011N000018j3YGQAY,Northway Baptist Church - Angleton,[RecordType],Church,-95.45,29.1692
[Account],0011N000018j3YHQAY,Northwest Baptist Church,[RecordType],Church,-95.428742,29.817999
[Account],0011N000018j3YIQAY,Northwest Baptist of Angelton,[RecordType],Church,-95.45,29.1692
[Account],0011N000018j3YJQAY,Northwest Chinese Baptist Church,[RecordType],Church,-95.563343,29.963665
[Account],0011N000018j3YKQAY,Northwest Christian Church,[RecordType],Church,-95.584501,29.920176
[Account],0011N000018j3YLQAY,Northwest Church,[RecordType],Church,-95.520709,29.888325
[Account],0011N000018j3YMQAY,Northwest Church of Christ,[RecordType],Church,-95.489825,29.851573
[Account],0011N000018j3YNQAY,Northwest Community Baptist Church,[RecordType],Church,-95.421791,29.840852
[Account],0011N000018j3YOQAY,Northwest Community Church,[RecordType],Church,-95.486548,29.96762
[Account],0011N000018j3YPQAY,Bible Study Ministries,[RecordType],Church,-95.53636,29.791024
[Account],0011N000018j3YQQAY,Northwest Crossing Baptist Church,[RecordType],Church,-95.490759,29.86628
[Account],0011N000018j3YRQAY,Northwest Fellowship,[RecordType],Church,-95.6034,29.9224
[Account],0011N000018j3YSQAY,Northwest Maranatha Baptist Church,[RecordType],Church,-95.522355,30.027198
[Account],0011N000018j3YTQAY,Iglesia de Dios Israelita (Lenox St),[RecordType],Church,-95.320722,29.746308
[Account],0011N000018j3YUQAY,Northwest United Pentecostal Church,[RecordType],Church,-95.530472,29.96599
[Account],0011N000018j3YVQAY,Northwood Baptist Church,[RecordType],Church,-95.405401,29.885454
[Account],0011N000018j3YWQAY,Northwood Church of Christ,[RecordType],Church,-95.348561,29.847535
[Account],0011N000018j3pOQAQ,Unity Church - Clear Lake,[RecordType],Church,-95.101464,29.546967
[Account],0011N000018j3pPQAQ,Unity In God Missionary Baptist Church,[RecordType],Church,-95.370105,29.68777
[Account],0011N000018j3pQQAQ,Unity Mission Baptist Church,[RecordType],Church,-95.318664,29.832531
[Account],0011N000018j3pRQAQ,Unity Missionary Baptist Church,[RecordType],Church,-95.4099,29.0566
[Account],0011N000018j3pSQAQ,Unity Spirit Missionary Baptist Church,[RecordType],Church,-95.3425,29.91068
[Account],0011N000018j3pTQAQ,Unity Temple Church of God,[RecordType],Church,-95.328392,29.797254
[Account],0011N000018j3pUQAQ,Universal Church of God,[RecordType],Church,-95.313712,29.663992
[Account],0011N000018j3pVQAQ,The Worship Center - Houston,[RecordType],Church,-95.428569,29.901227
[Account],0011N000018j3pWQAQ,University Baptist Church - Galveston,[RecordType],Church,-94.772043,29.308549
[Account],0011N000018j3pXQAQ,University Christian Church,[RecordType],Church,-95.3589,29.713274
[Account],0011N000018j3pYQAQ,University of Houston Church of Christ,[RecordType],Church,-95.337755,29.718702
[Account],0011N000018j3pZQAQ,University Presbyterian Church,[RecordType],Church,-95.355817,29.717693
[Account],0011N000018j3paQAA,Uvalde Baptist Church,[RecordType],Church,-95.186172,29.779222
[Account],0011N000018j3pbQAA,Uvalde Korean Mission,[RecordType],Church,-95.186172,29.779222
[Account],0011N000018j3pcQAA,Valley Community Bible Church,[RecordType],Church,-94.7556,30.0701
[Account],0011N000018j3pdQAA,Valley Rose Baptist Church,[RecordType],Church,-95.347068,29.650724
[Account],0011N000018j3peQAA,Vanderbilt Baptist Church,[RecordType],Church,-96.6172,28.8227
[Account],0011N000018j3pfQAA,Tomball Cowboy Church,[RecordType],Church,-95.61137,30.083632
[Account],0011N000018j3pgQAA,Velasco Baptist Church,[RecordType],Church,-95.366911,28.968854
[Account],0011N000018j3uIQAQ,One Living Church - Pearland,[RecordType],Church,-95.28157,29.567327
[Account],0011N000018j3uJQAQ,The Fountain of Praise Church,[RecordType],Church,-95.496148,29.62233
[Account],0011N000018j3uKQAQ,African Christian Fellowship,[RecordType],Church,-95.594094,29.700722
[Account],0011N000018j3uLQAQ,Champion Forest Baptist - Jersey Village Campus,[RecordType],Church,,
[Account],0011N000018j3uMQAQ,Christ the Incarnate Word Catholic Church,[RecordType],Church,-95.584616,29.685732
[Account],0011N000018j3uNQAQ,Comunidad Cristiana Corona de Vida,[RecordType],Church,-95.569051,29.726606
[Account],0011N000018j3uOQAQ,Confraternidad Cristiana,[RecordType],Church,-95.721844,29.697597
[Account],0011N000018j3uPQAQ,Iglesia Bautista Anastasis,[RecordType],Church,-95.552782,29.80464
[Account],0011N000018j3uQQAQ,Igreja Comunidade Nova Vida,[RecordType],Church,,
[Account],0011N000018j3uRQAQ,Watershed Church,[RecordType],Church,,
[Account],0011N000018j3uSQAQ,Westwood Baptist Church - Palestine,[RecordType],Church,,
[Account],0011N000018j3ODQAY,La Iglesia De Dios Santa of Sion,[RecordType],Church,-95.349237,29.901693
[Account],0011N000018j3OEQAY,Calvary Temple,[RecordType],Church,-94.990809,29.80514
[Account],0011N000018j3OFQAY,La Luz de La Isla Ministries,[RecordType],Church,-94.804862,29.294478
[Account],0011N000018j3OGQAY,Lafferty Road Baptist Church,[RecordType],Church,-95.198638,29.672872
[Account],0011N000018j3OHQAY,Lake Conroe Forest Community Church,[RecordType],Church,-95.4477,30.3109
[Account],0011N000018j3OIQAY,Chinese Grace Chapel,[RecordType],Church,-95.501094,29.78655
[Account],0011N000018j3OJQAY,Lake Gennesaret Baptist Church,[RecordType],Church,-95.483019,29.521172
[Account],0011N000018j3OKQAY,Lake Station Missionary Baptist Church,[RecordType],Church,-94.9918,30.4852
[Account],0011N000018j3OLQAY,Channelview Christian Center,[RecordType],Church,-95.156616,29.781334
[Account],0011N000018j3ONQAY,Genoa Methodist Church,[RecordType],Church,-95.201714,29.624476
[Account],0011N000018j3OOQAY,Lamb of God Lutheran Church - Houston,[RecordType],Church,-95.514375,29.65602
[Account],0011N000018j3OPQAY,Landmark Missionary Baptist - Texas City,[RecordType],Church,-94.931152,29.387791
[Account],0011N000018j3UsQAI,New Bethel Baptist Church - Angleton,[RecordType],Church,-95.435312,29.168523
[Account],0011N000018j3UtQAI,New Bethel Baptist Church - Conroe,[RecordType],Church,-95.44689,30.319396
[Account],0011N000018j3UuQAI,New Bethel Baptist Church - Dayton,[RecordType],Church,-94.7556,30.0701
[Account],0011N000018j3UvQAI,New Bethel Baptist Church - Houston #2,[RecordType],Church,-95.337614,29.796328
[Account],0011N000018j3UxQAI,Grace Church - Houston,[RecordType],Church,-95.633682,29.719345
[Account],0011N000018j3UyQAI,New Bethel Missionary Baptist,[RecordType],Church,-95.35125,29.828939
[Account],0011N000018j3UzQAI,New Bethlehem Baptist Church,[RecordType],Church,-95.3229,30.284
[Account],0011N000018j3V0QAI,New Bethlehem Missionary Baptist Church,[RecordType],Church,-95.342416,29.844002
[Account],0011N000018j2hAQAQ,Bread of Life Baptist Church - South Campus,[RecordType],Church,-95.298254,29.845764
[Account],0011N000018j2hBQAQ,Bread of Life Baptist Church - North Campus,[RecordType],Church,-95.263489,29.960007
[Account],0011N000018j2hCQAQ,Gulf Meadows Church,[RecordType],Church,-95.276367,29.611486
[Account],0011N000018j2hDQAQ,Legacy Church,[RecordType],Church,-95.586817,29.642907
[Account],0011N000018j2hEQAQ,Calvary Baptist - Pearland,[RecordType],Church,-95.348235,29.538701
[Account],0011N000018j2hFQAQ,Community Baptist Church (Crosby),[RecordType],Church,-95.089428,29.975547
[Account],0011N000018j2hGQAQ,Church on Fire Christian Center,[RecordType],Church,-95.674207,29.669398
[Account],0011N000018j2hHQAQ,Citymark Church,[RecordType],Church,-95.096848,29.507023
[Account],0011N000018j2hIQAQ,First Assembly of God - Humble,[RecordType],Church,-95.247135,30.002739
[Account],0011N000018j2hJQAQ,Coastal Community Church,[RecordType],Church,-94.781998,29.298272
[Account],0011N000018j2hKQAQ,First Baptist - Deer Park,[RecordType],Church,-95.1175,29.703964
[Account],0011N000018j2hLQAQ,Ecclesia Church - Houston,[RecordType],Church,-95.367015,29.768619
[Account],0011N000018j2hMQAQ,Journey of Faith United Methodist Church,[RecordType],Church,-95.195373,29.998959
[Account],0011N000018j2hNQAQ,First Baptist - Alief,[RecordType],Church,-95.589542,29.709421
[Account],0011N000018j2hOQAQ,First Baptist - Highlands,[RecordType],Church,-95.059206,29.818332
[Account],0011N000018j2hPQAQ,First Baptist - Pearland,[RecordType],Church,-95.264456,29.553171
[Account],0011N000018j3w0QAA,Movement Church - Sugar Land,[RecordType],Church,-95.622704,29.595779
[Account],0011N000018j3w1QAA,Movement Church - Fourth Ward,[RecordType],Church,-95.387123,29.753126
[Account],0011N000018j3w2QAA,Nations Church,[RecordType],Church,-95.640397,29.682791
[Account],0011N000018j3w3QAA,Neartown Church,[RecordType],Church,-95.384835,29.755496
[Account],0011N000018j3w4QAA,Nehemiah Community Church,[RecordType],Church,-95.355817,29.717693
[Account],0011N000018j3w5QAA,New Beginning Church,[RecordType],Church,-95.350603,29.608897
[Account],0011N000018j3BKQAY,First Spanish Church of God,[RecordType],Church,-95.509539,29.830522
[Account],0011N000018j3BLQAY,First St. Mark Baptist Church,[RecordType],Church,-95.340907,29.788625
[Account],0011N000018j3BMQAY,First St. Matthew Baptist Church of Houston,[RecordType],Church,-95.471614,29.838905
[Account],0011N000018j3BNQAY,First Trinity Baptist Church,[RecordType],Church,-95.311389,29.818372
[Account],0011N000018j3BOQAY,First True Doctrine Baptist Church,[RecordType],Church,-95.332638,29.641345
[Account],0011N000018j3BPQAY,First United Methodist - Alvin,[RecordType],Church,-95.248418,29.408011
[Account],0011N000018j3BQQAY,First United Methodist - Angleton,[RecordType],Church,-95.4316,29.1691
[Account],0011N000018j3BRQAY,First United Methodist - Brookshire,[RecordType],Church,-95.9707,29.8014
[Account],0011N000018j3BSQAY,First United Methodist - Conroe,[RecordType],Church,-95.457588,30.312803
[Account],0011N000018j3BTQAY,First United Methodist - Fulshear,[RecordType],Church,-95.9132,29.6871
[Account],0011N000018j3BUQAY,First United Methodist - Houston West Church,[RecordType],Church,-95.553363,29.724436
[Account],0011N000018j3BWQAY,First United Methodist - Korean,[RecordType],Church,-95.543201,29.69099
[Account],0011N000018j3BXQAY,First United Methodist - Korean #2,[RecordType],Church,-95.530188,29.85548
[Account],0011N000018j3BZQAY,First United Methodist - Mont Belvieu,[RecordType],Church,-94.8927,29.8517
[Account],0011N000018j3BaQAI,First United Methodist - Pasadena,[RecordType],Church,-95.192905,29.65048
[Account],0011N000018j3BbQAI,First United Methodist - Port Lavaca,[RecordType],Church,-96.633232,28.619569
[Account],0011N000018j2rhQAA,First Assembly of God - Spring,[RecordType],Church,-95.442961,30.070552
[Account],0011N000018j2rjQAA,Agape Love Missionary Baptist Church,[RecordType],Church,-95.332946,29.673319
[Account],0011N000018j2rkQAA,Agape Zomi Mission Church,[RecordType],Church,-95.512977,29.674094
[Account],0011N000018j2rlQAA,Airline United Methodist Church,[RecordType],Church,-95.410726,29.914477
[Account],0011N000018j2rmQAA,Aldersgate Methodist Church,[RecordType],Church,-95.37154,29.851378
[Account],0011N000018j2rnQAA,Aldersgate United Methodist Church,[RecordType],Church,-96.298643,30.626508
[Account],0011N000018j2roQAA,Aldine Baptist Church,[RecordType],Church,-95.354588,29.931025
[Account],0011N000018j2rpQAA,Aldine Christian Church,[RecordType],Church,-95.350817,29.903309
[Account],0011N000018j2rqQAA,Aldine First United Methodist Church,[RecordType],Church,-95.319057,29.931272
[Account],0011N000018j2rsQAA,Aldine United Pentecostal Church,[RecordType],Church,-95.396834,29.901796
[Account],0011N000018j2rtQAA,Aletheia Christian Fellowship,[RecordType],Church,-95.141987,29.667169
[Account],0011N000018j2rvQAA,All Nations Baptist Mission,[RecordType],Church,-95.395874,29.849054
[Account],0011N000018j2rwQAA,First Assembly of God - Sugar Land,[RecordType],Church,-95.5435,29.5476
[Account],0011N000018j2rxQAA,All Saints Anglican Church,[RecordType],Church,-95.525799,29.683557
[Account],0011N000018j2ryQAA,All Saints Catholic Church,[RecordType],Church,-95.395871,29.789545
